1200, jackobs1, -81.67, [-81.67], 98.19, [98.19]
1200, jackobs2, -76.18, [-76.18], 1203.03, [1203.03]
1200, shapes0, -62.33, [-62.33], 1130.35, [1130.35]
1200, shapes1, -66.41, [-66.41], 1004.77, [1004.77]
1200, fu, -90.04, [-90.04], 1377.95, [1377.95]
1200, jackobs1, -85.8, [-85.8], 1173.09, [1173.09]
1200, fu, -90.27, [-90.27], 580.05, [580.05]
1200, jackobs1, -84.81, [-84.81], 834.26, [834.26]
1200, jackobs2, -77.2, [-77.2], 1110.1, [1110.1]
1200, shapes0, -63.32, [-63.32], 1004.95, [1004.95]
1200, shapes1, -67.61, [-67.61], 1223.46, [1223.46]
1200, shapes2, -79.92, [-79.92], 1221.16, [1221.16]
1200, albano, -86.49, [-86.49], 1076.42, [1076.42]
1200, shirts, -86.22, [-86.22], 1254.02, [1254.02]
1200, trousers, 0.16, [0.16], 381.23, [381.23]
1200, dighe1, -87.52, [-87.52], 82.0, [82.0]
1200, dighe2, -84.03, [-84.03], 21.32, [21.32]
1200, dagli, -84.99, [-84.99], 853.39, [853.39]
1200, mao, -82.63, [-82.63], 784.77, [784.77]
1200, marques, -87.51, [-87.51], 849.24, [849.24]
1200, swim, -71.53, [-71.53], 1080.37, [1080.37]
1200, fu, -90.26, [-90.26], 1117.59, [1117.59]
1200, jackobs1, -84.48, [-84.48], 1029.16, [1029.16]
1200, jackobs2, -75.68, [-75.68], 1228.02, [1228.02]
1200, shapes0, -62.34, [-62.34], 608.6, [608.6]
1200, trousers, 0.16, [0.16], 459.17, [459.17]
1200, fu, -89.53, [-89.53], 362.33, [362.33]
1200, jackobs1, -84.0, [-84.0], 1201.21, [1201.21]
1200, jackobs2, -77.18, [-77.18], 300.79, [300.79]
1200, shapes0, -63.32, [-63.32], 553.1, [553.1]
1200, shapes1, -66.46, [-66.46], 1251.44, [1251.44]
1200, trousers, -88.71, [-88.71], 770.02, [770.02]
1200, fu, -89.53, [-89.53], 372.27, [372.27]
1200, jackobs1, -89.09, [-89.09], 1055.49, [1055.49]
1200, jackobs2, -78.24, [-78.24], 1240.67, [1240.67]
1200, shapes0, -63.33, [-63.33], 1347.35, [1347.35]
1200, shapes1, -66.5, [-66.5], 1229.94, [1229.94]
1200, shapes2, -80.0, [-80.0], 1151.35, [1151.35]
1200, albano, -86.75, [-86.75], 1044.38, [1044.38]
1200, shirts, -85.54, [-85.54], 647.0, [647.0]
1200, dighe1, -87.66, [-87.66], 284.35, [284.35]
1200, dighe2, -84.03, [-84.03], 26.4, [26.4]
1200, dagli, -86.07, [-86.07], 1080.32, [1080.32]
1200, mao, -83.27, [-83.27], 1168.88, [1168.88]
1200, marques, -87.56, [-87.56], 848.95, [848.95]
1200, swim, -71.79, [-71.79], 620.6, [620.6]
1200, trousers, -88.63, [-88.63], 196.18, [196.18]
1200, fu, -89.53, [-89.53], 720.84, [720.84]
1200, jackobs1, -86.47, [-86.47], 1194.7, [1194.7]
1200, jackobs2, -77.2, [-77.2], 443.03, [443.03]
1200, shapes0, -62.33, [-62.33], 408.19, [408.19]
1200, shapes1, -67.61, [-67.61], 614.92, [614.92]
1200, shapes2, -79.92, [-79.92], 829.41, [829.41]
1200, trousers, -88.68, [-88.68], 1362.27, [1362.27]
